,age,capital-gain,capital-loss,education-num,education_type,employment_type,fnlwgt,hours-per-week,marital-status,native-country,race,relationship,sex
7853,38.0,0.0,0.0,15.0,0.0,0.0,360494.0,50.0,1.0,1.0,0.0,3.0,1.0
7856,19.0,0.0,0.0,9.0,0.0,1.0,205953.0,20.0,1.0,1.0,3.0,3.0,1.0
7858,18.0,0.0,0.0,7.0,1.0,1.0,99591.0,16.0,1.0,1.0,0.0,4.0,0.0
7859,42.0,0.0,0.0,9.0,0.0,1.0,32627.0,40.0,0.0,1.0,0.0,2.0,1.0
7860,30.0,0.0,0.0,9.0,0.0,1.0,378009.0,40.0,1.0,1.0,0.0,4.0,1.0
7861,48.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,233511.0,40.0,0.0,1.0,0.0,2.0,1.0
7863,45.0,0.0,0.0,9.0,0.0,1.0,162302.0,30.0,1.0,1.0,0.0,0.0,0.0
7864,24.0,0.0,0.0,14.0,0.0,1.0,192812.0,40.0,1.0,1.0,0.0,4.0,0.0
7865,65.0,0.0,1.0,9.0,0.0,1.0,217661.0,40.0,0.0,1.0,0.0,2.0,1.0
7867,21.0,0.0,0.0,10.0,0.0,1.0,155483.0,40.0,1.0,1.0,0.0,3.0,1.0
7868,41.0,0.0,0.0,10.0,0.0,2.0,274158.0,30.0,0.0,1.0,0.0,2.0,1.0
7869,35.0,0.0,1.0,13.0,1.0,0.0,26987.0,45.0,1.0,1.0,0.0,3.0,0.0
7870,49.0,0.0,0.0,9.0,2.0,1.0,68493.0,40.0,1.0,1.0,3.0,0.0,1.0
7872,26.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,38257.0,20.0,1.0,1.0,0.0,0.0,0.0
7873,22.0,0.0,0.0,9.0,0.0,0.0,175586.0,20.0,1.0,1.0,3.0,4.0,0.0
7874,49.0,0.0,0.0,9.0,0.0,1.0,316323.0,48.0,0.0,1.0,3.0,2.0,1.0
7876,18.0,0.0,0.0,10.0,-9.223372036854776e+18,2.0,454950.0,40.0,1.0,1.0,0.0,4.0,0.0
7877,17.0,1.0,0.0,7.0,0.0,1.0,284277.0,20.0,1.0,1.0,0.0,4.0,1.0
7878,32.0,0.0,0.0,10.0,0.0,0.0,90409.0,20.0,1.0,1.0,0.0,4.0,1.0
7879,43.0,0.0,0.0,9.0,2.0,1.0,248094.0,44.0,0.0,1.0,0.0,2.0,1.0
7880,29.0,0.0,0.0,9.0,0.0,1.0,138692.0,40.0,1.0,1.0,0.0,3.0,1.0
7883,31.0,0.0,0.0,9.0,0.0,1.0,145439.0,40.0,0.0,1.0,1.0,2.0,1.0
7884,24.0,0.0,0.0,9.0,0.0,1.0,324445.0,40.0,1.0,1.0,0.0,3.0,0.0
7885,32.0,0.0,0.0,9.0,0.0,1.0,176410.0,38.0,1.0,1.0,0.0,4.0,0.0
7886,25.0,0.0,0.0,9.0,0.0,1.0,129275.0,40.0,1.0,1.0,0.0,3.0,1.0
7887,28.0,0.0,0.0,9.0,2.0,1.0,399123.0,40.0,1.0,1.0,3.0,3.0,1.0
7889,28.0,0.0,0.0,10.0,0.0,1.0,87632.0,43.0,0.0,1.0,0.0,2.0,1.0
7890,33.0,0.0,0.0,9.0,1.0,1.0,269605.0,32.0,1.0,1.0,0.0,3.0,1.0
7894,28.0,0.0,0.0,10.0,0.0,1.0,209205.0,44.0,1.0,1.0,0.0,3.0,1.0
7896,41.0,0.0,0.0,9.0,0.0,1.0,141186.0,40.0,1.0,1.0,0.0,0.0,0.0
7898,31.0,0.0,0.0,9.0,0.0,1.0,174215.0,35.0,0.0,1.0,0.0,1.0,0.0
7899,17.0,0.0,0.0,7.0,0.0,1.0,96354.0,40.0,1.0,1.0,0.0,4.0,1.0
7901,37.0,0.0,0.0,10.0,1.0,1.0,107302.0,50.0,0.0,1.0,0.0,2.0,1.0
7902,51.0,0.0,0.0,10.0,-9.223372036854776e+18,0.0,250054.0,40.0,1.0,1.0,0.0,0.0,0.0
7905,29.0,0.0,0.0,11.0,-9.223372036854776e+18,1.0,97189.0,40.0,1.0,1.0,0.0,4.0,0.0
7906,28.0,0.0,0.0,9.0,2.0,1.0,238859.0,20.0,1.0,1.0,0.0,5.0,1.0
7907,26.0,1.0,0.0,13.0,0.0,0.0,239303.0,7.0,0.0,1.0,0.0,2.0,1.0
7909,42.0,0.0,0.0,13.0,0.0,1.0,276218.0,38.0,1.0,1.0,0.0,0.0,0.0
7911,45.0,0.0,0.0,10.0,0.0,1.0,135339.0,45.0,0.0,1.0,2.0,2.0,1.0
7912,20.0,0.0,0.0,9.0,2.0,1.0,199703.0,28.0,0.0,1.0,0.0,2.0,1.0
7913,36.0,0.0,0.0,9.0,0.0,1.0,52532.0,40.0,0.0,1.0,0.0,2.0,1.0
7915,29.0,0.0,0.0,9.0,1.0,1.0,229124.0,48.0,0.0,1.0,0.0,2.0,1.0
7916,18.0,0.0,0.0,7.0,0.0,1.0,152508.0,20.0,0.0,1.0,4.0,1.0,0.0
7917,45.0,0.0,0.0,9.0,2.0,1.0,54260.0,60.0,1.0,1.0,0.0,3.0,1.0
7918,31.0,0.0,0.0,9.0,0.0,1.0,48520.0,30.0,0.0,1.0,0.0,2.0,1.0
7919,66.0,0.0,0.0,6.0,0.0,2.0,439777.0,25.0,0.0,1.0,0.0,2.0,1.0
7920,49.0,0.0,0.0,9.0,1.0,1.0,191389.0,40.0,1.0,1.0,0.0,3.0,0.0
7921,45.0,0.0,0.0,11.0,0.0,1.0,118714.0,40.0,0.0,1.0,0.0,2.0,1.0
7922,22.0,0.0,0.0,10.0,0.0,1.0,34616.0,20.0,1.0,1.0,0.0,0.0,0.0
7925,22.0,0.0,0.0,9.0,0.0,1.0,199555.0,48.0,1.0,1.0,0.0,3.0,1.0
7927,46.0,0.0,0.0,9.0,0.0,1.0,107425.0,40.0,1.0,1.0,0.0,3.0,0.0
7928,62.0,0.0,0.0,12.0,0.0,1.0,106549.0,40.0,0.0,1.0,0.0,1.0,0.0
7930,46.0,0.0,0.0,9.0,0.0,2.0,265097.0,40.0,0.0,0.0,0.0,2.0,1.0
7931,41.0,0.0,0.0,9.0,2.0,1.0,215219.0,40.0,1.0,1.0,0.0,3.0,0.0
7932,61.0,0.0,0.0,10.0,0.0,2.0,142988.0,40.0,0.0,1.0,0.0,2.0,1.0
7933,64.0,0.0,0.0,14.0,0.0,1.0,239450.0,45.0,0.0,1.0,0.0,2.0,1.0
7934,18.0,0.0,0.0,9.0,0.0,1.0,162084.0,40.0,1.0,1.0,0.0,4.0,0.0
7935,34.0,0.0,0.0,9.0,0.0,1.0,83066.0,40.0,0.0,1.0,3.0,2.0,1.0
7936,36.0,0.0,0.0,10.0,2.0,1.0,181705.0,40.0,1.0,1.0,0.0,3.0,1.0
7937,80.0,0.0,0.0,9.0,0.0,1.0,138737.0,20.0,1.0,1.0,0.0,5.0,0.0
7938,24.0,0.0,0.0,5.0,0.0,0.0,332194.0,40.0,1.0,1.0,3.0,5.0,1.0
7939,20.0,0.0,0.0,9.0,0.0,1.0,291979.0,35.0,1.0,1.0,0.0,0.0,1.0
7940,64.0,1.0,0.0,10.0,1.0,1.0,162761.0,35.0,1.0,1.0,0.0,3.0,1.0
7941,21.0,0.0,0.0,9.0,0.0,1.0,153643.0,70.0,1.0,1.0,3.0,4.0,1.0
7942,52.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,30908.0,60.0,0.0,1.0,0.0,2.0,1.0
7943,31.0,0.0,0.0,6.0,0.0,1.0,92179.0,40.0,1.0,1.0,0.0,3.0,1.0
7944,66.0,0.0,0.0,8.0,0.0,2.0,50408.0,20.0,0.0,1.0,0.0,2.0,1.0
7945,50.0,0.0,0.0,9.0,0.0,0.0,191013.0,40.0,1.0,1.0,1.0,5.0,0.0
7948,49.0,0.0,0.0,4.0,0.0,1.0,80026.0,50.0,0.0,1.0,0.0,2.0,1.0
7949,33.0,0.0,0.0,9.0,2.0,1.0,93056.0,40.0,0.0,1.0,0.0,2.0,1.0
7950,38.0,0.0,0.0,9.0,0.0,0.0,414791.0,40.0,0.0,1.0,0.0,2.0,1.0
7951,20.0,0.0,1.0,10.0,0.0,1.0,37894.0,30.0,1.0,1.0,0.0,4.0,0.0
7952,31.0,0.0,0.0,9.0,2.0,0.0,164243.0,55.0,0.0,1.0,0.0,2.0,1.0
7953,41.0,0.0,0.0,10.0,0.0,2.0,36651.0,45.0,0.0,1.0,0.0,2.0,1.0
7954,22.0,0.0,0.0,9.0,0.0,2.0,26248.0,50.0,1.0,1.0,0.0,4.0,0.0
7957,63.0,0.0,0.0,9.0,1.0,1.0,177063.0,40.0,0.0,1.0,0.0,2.0,1.0
7958,25.0,0.0,0.0,9.0,2.0,1.0,220220.0,47.0,1.0,1.0,0.0,3.0,1.0
7960,26.0,0.0,0.0,13.0,0.0,1.0,238787.0,20.0,0.0,1.0,0.0,1.0,0.0
7961,38.0,0.0,0.0,10.0,0.0,1.0,32086.0,52.0,1.0,1.0,0.0,4.0,1.0
7962,35.0,0.0,0.0,10.0,0.0,1.0,302149.0,40.0,0.0,0.0,2.0,2.0,1.0
7965,33.0,0.0,0.0,4.0,0.0,1.0,260782.0,40.0,0.0,0.0,0.0,2.0,1.0
7966,21.0,0.0,0.0,3.0,0.0,1.0,82061.0,32.0,1.0,0.0,4.0,3.0,1.0
7967,22.0,0.0,0.0,9.0,1.0,1.0,254351.0,40.0,0.0,1.0,0.0,4.0,1.0
7968,25.0,0.0,0.0,13.0,0.0,1.0,128699.0,45.0,1.0,1.0,0.0,3.0,0.0
7969,59.0,1.0,0.0,13.0,0.0,1.0,171328.0,37.0,1.0,1.0,3.0,5.0,0.0
7972,33.0,0.0,0.0,10.0,2.0,1.0,199248.0,40.0,0.0,1.0,0.0,1.0,0.0
7973,25.0,0.0,0.0,13.0,2.0,1.0,67240.0,35.0,1.0,1.0,0.0,4.0,1.0
7975,36.0,0.0,0.0,14.0,0.0,2.0,188503.0,60.0,1.0,1.0,0.0,3.0,0.0
7976,40.0,0.0,0.0,12.0,0.0,1.0,180206.0,40.0,0.0,1.0,0.0,2.0,1.0
7977,27.0,0.0,0.0,13.0,-9.223372036854776e+18,1.0,201872.0,40.0,1.0,1.0,0.0,3.0,1.0
7978,36.0,0.0,0.0,9.0,0.0,1.0,314373.0,50.0,1.0,1.0,0.0,3.0,1.0
7979,36.0,0.0,0.0,7.0,0.0,1.0,107737.0,40.0,0.0,0.0,0.0,2.0,1.0
7980,44.0,0.0,0.0,13.0,2.0,1.0,209093.0,40.0,1.0,1.0,0.0,3.0,1.0
7981,48.0,0.0,0.0,9.0,0.0,0.0,218357.0,25.0,1.0,1.0,0.0,0.0,0.0
7983,43.0,0.0,0.0,3.0,0.0,1.0,326701.0,40.0,1.0,0.0,4.0,3.0,1.0
7985,29.0,0.0,0.0,9.0,2.0,2.0,37429.0,30.0,0.0,1.0,0.0,1.0,0.0
7986,31.0,0.0,0.0,9.0,0.0,1.0,408208.0,30.0,1.0,1.0,3.0,3.0,1.0
7987,54.0,0.0,0.0,5.0,0.0,1.0,105638.0,40.0,0.0,1.0,0.0,2.0,1.0
7988,36.0,0.0,0.0,12.0,0.0,1.0,81259.0,36.0,1.0,1.0,0.0,0.0,0.0
7989,37.0,0.0,0.0,9.0,0.0,1.0,201141.0,40.0,1.0,1.0,0.0,0.0,0.0
7990,27.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,394927.0,40.0,1.0,1.0,0.0,4.0,1.0
7993,24.0,0.0,0.0,9.0,0.0,1.0,72887.0,40.0,1.0,1.0,2.0,3.0,1.0
7994,49.0,1.0,0.0,5.0,0.0,1.0,56551.0,45.0,1.0,1.0,0.0,0.0,0.0
7995,22.0,0.0,0.0,10.0,0.0,1.0,227603.0,30.0,1.0,1.0,0.0,0.0,0.0
7996,28.0,0.0,0.0,9.0,0.0,1.0,203776.0,45.0,0.0,0.0,0.0,2.0,1.0
7997,61.0,0.0,0.0,9.0,2.0,1.0,202060.0,34.0,1.0,1.0,3.0,3.0,0.0
7999,31.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,57151.0,40.0,1.0,1.0,0.0,3.0,1.0
8000,35.0,0.0,0.0,9.0,0.0,1.0,399455.0,52.0,1.0,1.0,0.0,0.0,0.0
8001,37.0,0.0,0.0,10.0,0.0,1.0,52630.0,40.0,0.0,1.0,0.0,2.0,1.0
8003,21.0,0.0,0.0,10.0,0.0,1.0,278254.0,40.0,1.0,1.0,3.0,4.0,1.0
8004,40.0,0.0,0.0,9.0,1.0,1.0,162098.0,40.0,1.0,1.0,0.0,3.0,0.0
8005,23.0,0.0,0.0,10.0,0.0,1.0,304143.0,10.0,1.0,1.0,0.0,4.0,0.0
8007,38.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,102478.0,40.0,1.0,1.0,0.0,3.0,0.0
8008,36.0,0.0,0.0,9.0,0.0,1.0,172425.0,40.0,1.0,1.0,0.0,0.0,0.0
8009,48.0,0.0,0.0,9.0,2.0,1.0,56664.0,40.0,1.0,1.0,0.0,3.0,0.0
8010,42.0,0.0,0.0,10.0,0.0,1.0,247514.0,40.0,0.0,0.0,0.0,2.0,1.0
8011,30.0,0.0,0.0,9.0,0.0,1.0,307353.0,35.0,1.0,1.0,3.0,0.0,0.0
8012,37.0,0.0,0.0,11.0,0.0,1.0,111129.0,39.0,0.0,1.0,0.0,2.0,1.0
8013,29.0,0.0,0.0,14.0,0.0,1.0,190539.0,55.0,1.0,0.0,0.0,3.0,1.0
8014,47.0,0.0,0.0,13.0,1.0,2.0,224314.0,45.0,1.0,1.0,0.0,3.0,0.0
8015,47.0,0.0,1.0,9.0,0.0,2.0,59987.0,42.0,0.0,1.0,0.0,2.0,1.0
8016,33.0,0.0,0.0,9.0,0.0,0.0,111746.0,48.0,1.0,1.0,0.0,3.0,1.0
8017,24.0,0.0,1.0,12.0,0.0,1.0,162958.0,50.0,1.0,1.0,0.0,3.0,1.0
8020,25.0,0.0,0.0,12.0,1.0,1.0,301634.0,40.0,1.0,1.0,0.0,3.0,1.0
8021,27.0,0.0,0.0,9.0,0.0,1.0,156294.0,40.0,0.0,1.0,0.0,1.0,0.0
8024,32.0,0.0,0.0,7.0,0.0,1.0,134679.0,40.0,1.0,1.0,3.0,4.0,0.0
8025,30.0,0.0,0.0,9.0,0.0,1.0,188798.0,40.0,1.0,1.0,0.0,4.0,0.0
8026,41.0,0.0,0.0,10.0,2.0,1.0,122033.0,99.0,1.0,1.0,3.0,0.0,0.0
8032,31.0,0.0,0.0,6.0,0.0,1.0,307543.0,99.0,1.0,0.0,0.0,4.0,1.0
8033,45.0,0.0,0.0,10.0,0.0,0.0,151267.0,25.0,0.0,1.0,3.0,1.0,0.0
8034,40.0,0.0,0.0,10.0,0.0,1.0,157403.0,38.0,1.0,1.0,0.0,0.0,1.0
8035,31.0,0.0,0.0,14.0,1.0,1.0,124483.0,60.0,1.0,0.0,2.0,3.0,1.0
8037,40.0,0.0,0.0,10.0,0.0,1.0,131899.0,40.0,1.0,1.0,0.0,3.0,1.0
8038,37.0,0.0,1.0,3.0,2.0,1.0,119992.0,60.0,0.0,1.0,0.0,2.0,1.0
8040,31.0,0.0,0.0,8.0,0.0,1.0,264351.0,40.0,1.0,0.0,0.0,4.0,1.0
8042,61.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,29797.0,40.0,1.0,1.0,0.0,5.0,0.0
8045,55.0,0.0,0.0,9.0,0.0,2.0,79662.0,60.0,0.0,1.0,0.0,2.0,1.0
8046,35.0,0.0,0.0,7.0,0.0,1.0,190023.0,40.0,1.0,1.0,0.0,3.0,1.0
8047,31.0,0.0,0.0,9.0,2.0,1.0,301251.0,40.0,1.0,1.0,0.0,4.0,1.0
8051,33.0,0.0,0.0,13.0,2.0,1.0,248754.0,45.0,0.0,1.0,0.0,2.0,1.0
8052,30.0,0.0,0.0,8.0,1.0,1.0,195602.0,44.0,0.0,1.0,0.0,2.0,1.0
8053,45.0,1.0,0.0,10.0,-9.223372036854776e+18,0.0,185797.0,60.0,1.0,1.0,0.0,3.0,0.0
8054,51.0,0.0,0.0,13.0,0.0,1.0,192588.0,35.0,1.0,0.0,2.0,3.0,0.0
8055,44.0,0.0,0.0,3.0,0.0,1.0,160837.0,40.0,0.0,0.0,0.0,2.0,1.0
8057,42.0,0.0,0.0,13.0,-9.223372036854776e+18,1.0,335846.0,50.0,1.0,1.0,0.0,0.0,0.0
8058,19.0,0.0,0.0,9.0,1.0,1.0,179991.0,35.0,1.0,1.0,0.0,4.0,0.0
8059,31.0,0.0,0.0,10.0,0.0,1.0,151763.0,40.0,0.0,1.0,0.0,2.0,1.0
8060,34.0,0.0,0.0,13.0,0.0,1.0,127875.0,20.0,1.0,1.0,0.0,3.0,0.0
8061,27.0,0.0,0.0,9.0,1.0,2.0,132686.0,50.0,0.0,1.0,0.0,2.0,1.0
8063,35.0,0.0,0.0,11.0,1.0,1.0,65876.0,42.0,0.0,1.0,0.0,2.0,1.0
8064,46.0,0.0,0.0,10.0,2.0,0.0,165852.0,40.0,0.0,1.0,0.0,2.0,1.0
8065,30.0,0.0,0.0,10.0,0.0,2.0,437458.0,40.0,0.0,1.0,0.0,2.0,1.0
8067,37.0,0.0,0.0,13.0,2.0,1.0,342480.0,40.0,0.0,1.0,3.0,2.0,1.0
8068,58.0,0.0,0.0,3.0,0.0,1.0,270131.0,70.0,1.0,0.0,0.0,0.0,0.0
8070,30.0,0.0,0.0,6.0,0.0,1.0,259425.0,50.0,1.0,1.0,0.0,3.0,1.0
8071,45.0,0.0,0.0,9.0,1.0,1.0,144086.0,40.0,0.0,1.0,0.0,2.0,1.0
8074,42.0,0.0,0.0,9.0,0.0,1.0,32080.0,40.0,1.0,1.0,0.0,0.0,0.0
8076,32.0,0.0,0.0,14.0,0.0,0.0,300687.0,40.0,1.0,1.0,3.0,3.0,1.0
8078,60.0,0.0,1.0,9.0,0.0,1.0,40856.0,40.0,1.0,1.0,0.0,3.0,1.0
8080,37.0,0.0,0.0,13.0,0.0,0.0,202139.0,20.0,1.0,1.0,0.0,3.0,0.0
8081,34.0,0.0,0.0,9.0,0.0,1.0,190151.0,32.0,1.0,1.0,0.0,0.0,0.0
8082,40.0,0.0,0.0,13.0,0.0,0.0,208277.0,35.0,1.0,1.0,0.0,0.0,0.0
8083,19.0,0.0,0.0,10.0,0.0,1.0,107405.0,40.0,1.0,1.0,0.0,3.0,0.0
8084,21.0,0.0,0.0,10.0,0.0,1.0,194096.0,40.0,1.0,1.0,0.0,4.0,0.0
8085,36.0,1.0,0.0,9.0,-9.223372036854776e+18,1.0,162029.0,40.0,1.0,1.0,0.0,3.0,0.0
8087,51.0,0.0,0.0,10.0,0.0,2.0,114674.0,55.0,0.0,1.0,0.0,2.0,1.0
8088,27.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,116298.0,40.0,1.0,1.0,0.0,3.0,1.0
8090,31.0,0.0,0.0,10.0,0.0,1.0,158144.0,40.0,1.0,1.0,0.0,3.0,0.0
8091,34.0,0.0,0.0,9.0,0.0,1.0,181651.0,40.0,1.0,1.0,0.0,3.0,1.0
8092,32.0,0.0,0.0,8.0,0.0,1.0,51150.0,40.0,0.0,1.0,0.0,1.0,0.0
8093,41.0,0.0,0.0,10.0,0.0,0.0,118544.0,12.0,1.0,1.0,0.0,4.0,1.0
8094,54.0,0.0,0.0,9.0,1.0,1.0,85423.0,40.0,0.0,1.0,0.0,2.0,1.0
8095,34.0,0.0,0.0,13.0,0.0,1.0,56460.0,41.0,1.0,1.0,0.0,0.0,0.0
8096,28.0,0.0,0.0,13.0,-9.223372036854776e+18,1.0,211208.0,50.0,0.0,1.0,0.0,2.0,1.0
8097,17.0,0.0,0.0,7.0,0.0,1.0,154337.0,13.0,1.0,1.0,0.0,4.0,0.0
8098,22.0,0.0,0.0,7.0,-9.223372036854776e+18,1.0,125542.0,40.0,1.0,1.0,0.0,3.0,1.0
8099,47.0,0.0,0.0,3.0,0.0,1.0,175847.0,40.0,0.0,0.0,0.0,1.0,0.0
8100,34.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,229731.0,35.0,1.0,0.0,0.0,3.0,0.0
8102,58.0,0.0,0.0,9.0,0.0,0.0,215900.0,40.0,1.0,1.0,1.0,5.0,1.0
8105,45.0,0.0,0.0,10.0,0.0,1.0,122002.0,40.0,1.0,1.0,3.0,3.0,1.0
8107,34.0,0.0,0.0,10.0,0.0,1.0,349148.0,63.0,0.0,1.0,0.0,2.0,1.0
8108,34.0,0.0,0.0,10.0,1.0,1.0,209691.0,66.0,1.0,1.0,0.0,3.0,1.0
8109,49.0,0.0,0.0,9.0,0.0,1.0,163021.0,40.0,1.0,1.0,0.0,0.0,0.0
8110,18.0,0.0,0.0,6.0,0.0,0.0,283342.0,40.0,1.0,1.0,3.0,4.0,1.0
8112,41.0,0.0,0.0,9.0,1.0,1.0,175398.0,45.0,1.0,1.0,0.0,3.0,0.0
8113,30.0,0.0,0.0,9.0,0.0,1.0,175455.0,40.0,1.0,1.0,0.0,4.0,0.0
8114,17.0,0.0,0.0,7.0,0.0,1.0,194946.0,20.0,1.0,1.0,0.0,4.0,0.0
8117,35.0,0.0,0.0,9.0,0.0,1.0,227615.0,50.0,1.0,1.0,0.0,3.0,1.0
8119,28.0,0.0,0.0,13.0,0.0,0.0,273051.0,40.0,1.0,1.0,0.0,3.0,1.0
8120,42.0,0.0,0.0,10.0,1.0,0.0,27085.0,40.0,0.0,1.0,0.0,2.0,1.0
8121,45.0,0.0,0.0,10.0,2.0,1.0,235646.0,45.0,1.0,1.0,0.0,3.0,1.0
8123,40.0,0.0,0.0,9.0,1.0,1.0,167725.0,40.0,1.0,1.0,0.0,3.0,1.0
8124,20.0,0.0,0.0,10.0,0.0,1.0,91819.0,20.0,1.0,1.0,0.0,4.0,1.0
8125,27.0,0.0,0.0,10.0,2.0,1.0,105830.0,40.0,1.0,1.0,0.0,0.0,0.0
8126,59.0,0.0,0.0,8.0,0.0,1.0,201159.0,48.0,1.0,1.0,0.0,5.0,0.0
8127,18.0,0.0,0.0,10.0,2.0,1.0,137363.0,20.0,1.0,1.0,0.0,4.0,0.0
8128,27.0,1.0,0.0,9.0,0.0,2.0,164725.0,35.0,0.0,1.0,0.0,1.0,0.0
8129,47.0,0.0,0.0,9.0,1.0,1.0,29438.0,70.0,1.0,1.0,0.0,3.0,1.0
8131,33.0,0.0,0.0,5.0,0.0,0.0,35306.0,44.0,1.0,1.0,0.0,4.0,0.0
8132,63.0,0.0,0.0,10.0,1.0,1.0,198206.0,30.0,1.0,1.0,0.0,3.0,0.0
8134,30.0,0.0,0.0,15.0,-9.223372036854776e+18,1.0,143078.0,40.0,1.0,1.0,0.0,3.0,1.0
8135,28.0,0.0,1.0,10.0,0.0,1.0,109494.0,40.0,0.0,1.0,0.0,2.0,1.0
8136,28.0,0.0,0.0,4.0,0.0,1.0,52732.0,40.0,1.0,1.0,0.0,4.0,1.0
8137,49.0,0.0,0.0,12.0,0.0,2.0,164495.0,35.0,0.0,0.0,0.0,2.0,1.0
8138,20.0,0.0,0.0,10.0,0.0,2.0,105997.0,25.0,1.0,1.0,0.0,3.0,0.0
8140,18.0,0.0,0.0,7.0,0.0,1.0,216540.0,40.0,1.0,1.0,0.0,4.0,1.0
8141,28.0,0.0,0.0,9.0,0.0,1.0,159623.0,40.0,0.0,1.0,0.0,2.0,1.0
8142,45.0,0.0,0.0,9.0,2.0,0.0,87207.0,37.0,0.0,1.0,0.0,1.0,0.0
8143,57.0,0.0,0.0,5.0,0.0,1.0,47621.0,38.0,0.0,1.0,0.0,1.0,0.0
8145,66.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,48034.0,16.0,0.0,1.0,0.0,2.0,1.0
8146,47.0,0.0,0.0,13.0,0.0,0.0,162236.0,35.0,1.0,1.0,0.0,3.0,0.0
8147,57.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,104724.0,40.0,0.0,1.0,0.0,2.0,1.0
8148,25.0,0.0,0.0,9.0,2.0,1.0,129806.0,48.0,0.0,1.0,0.0,2.0,1.0
8149,35.0,0.0,0.0,10.0,1.0,1.0,170174.0,40.0,1.0,1.0,0.0,3.0,1.0
8150,23.0,0.0,0.0,13.0,0.0,0.0,265148.0,40.0,1.0,1.0,0.0,0.0,1.0
8151,29.0,0.0,0.0,10.0,0.0,1.0,192237.0,40.0,1.0,1.0,0.0,3.0,1.0
8152,18.0,0.0,0.0,10.0,2.0,1.0,406491.0,40.0,1.0,1.0,0.0,3.0,0.0
8153,23.0,0.0,0.0,10.0,2.0,1.0,231866.0,40.0,1.0,1.0,0.0,4.0,1.0
8154,22.0,0.0,0.0,11.0,0.0,1.0,292055.0,37.0,1.0,1.0,0.0,3.0,0.0
8155,30.0,0.0,1.0,9.0,0.0,1.0,140612.0,40.0,0.0,1.0,0.0,2.0,1.0
8156,26.0,0.0,0.0,12.0,0.0,1.0,191573.0,40.0,0.0,1.0,0.0,1.0,0.0
8157,52.0,0.0,0.0,9.0,0.0,1.0,203635.0,40.0,0.0,1.0,0.0,2.0,1.0
8158,30.0,0.0,0.0,9.0,0.0,1.0,171483.0,38.0,1.0,1.0,0.0,4.0,1.0
8159,36.0,0.0,0.0,9.0,2.0,1.0,68798.0,30.0,1.0,1.0,0.0,3.0,1.0
8162,26.0,0.0,0.0,13.0,0.0,1.0,135848.0,10.0,1.0,0.0,0.0,3.0,1.0
8163,22.0,0.0,0.0,10.0,0.0,1.0,72887.0,24.0,1.0,1.0,2.0,4.0,1.0
8164,47.0,0.0,0.0,9.0,1.0,1.0,275163.0,45.0,0.0,1.0,0.0,2.0,1.0
8165,65.0,1.0,0.0,9.0,0.0,1.0,29276.0,50.0,1.0,1.0,0.0,3.0,0.0
8168,29.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,393829.0,50.0,0.0,1.0,0.0,2.0,1.0
8169,58.0,0.0,0.0,9.0,0.0,2.0,193720.0,20.0,1.0,1.0,0.0,0.0,1.0
8170,56.0,0.0,0.0,9.0,0.0,2.0,140729.0,45.0,0.0,1.0,0.0,2.0,1.0
8171,22.0,0.0,0.0,9.0,2.0,1.0,54560.0,60.0,0.0,1.0,0.0,2.0,1.0
8174,30.0,1.0,0.0,9.0,0.0,1.0,287092.0,40.0,1.0,1.0,0.0,3.0,0.0
8176,52.0,0.0,0.0,9.0,0.0,0.0,140027.0,20.0,1.0,1.0,0.0,3.0,0.0
8178,44.0,0.0,0.0,9.0,0.0,1.0,228516.0,20.0,1.0,0.0,0.0,0.0,1.0
8179,27.0,0.0,0.0,13.0,1.0,1.0,157612.0,60.0,1.0,1.0,0.0,3.0,0.0
8180,24.0,0.0,0.0,9.0,0.0,1.0,197200.0,44.0,1.0,1.0,0.0,4.0,1.0
8181,28.0,0.0,0.0,13.0,0.0,1.0,89598.0,45.0,1.0,1.0,0.0,4.0,0.0
8185,36.0,0.0,0.0,10.0,0.0,1.0,348960.0,40.0,0.0,1.0,0.0,2.0,1.0
8186,17.0,0.0,0.0,6.0,0.0,0.0,157111.0,40.0,1.0,1.0,0.0,4.0,1.0
8187,51.0,1.0,0.0,9.0,0.0,2.0,85877.0,60.0,1.0,1.0,0.0,3.0,0.0
8188,72.0,0.0,0.0,14.0,0.0,2.0,32819.0,30.0,0.0,1.0,0.0,2.0,1.0
8191,32.0,0.0,0.0,13.0,0.0,1.0,96016.0,40.0,1.0,1.0,0.0,3.0,1.0
8192,21.0,0.0,0.0,9.0,0.0,1.0,60668.0,50.0,1.0,1.0,0.0,4.0,1.0
8193,29.0,0.0,0.0,9.0,-9.223372036854776e+18,0.0,270379.0,40.0,1.0,1.0,3.0,0.0,0.0
